Inselberg,Pool,Corynoneura,Orthocladiinae1,Orthocladiinae2,Orthocladiinae3,Orthocladiinae4,Orthocladiinae5,Orthocladiinae6,Orthocladiinae7,Orthocladiinae8,Orthocladiinae9,Gymnometriocnemus,Cricotopus,Chironomidae1,Chironomidae2,Chironominae1,Chironomus5,Chironominae4,Chironominae5,Chironominae6,Chironomus6,Chironomus1,Chironomus2,Chironomus3,Chironomus4,Procladius,Tanytarsus,Tanypodinae4,Tanypodinae1,Tanypodinae2,Tanypodinae3,Podonominae,Podonomus,Culicidae1,Culicidae2,Anopheles,Aedes1,Aedes2,Aedes vexans,Culex1,Culex2,Culex3,Culex laticinctus,Culiseta longiareolata,Ceratopogonidae1,Ceratopogonidae2,Dasyhelea pupae,Alluaudomyia,Forcipomyia,Dasyhelea1,Dasyhelea2,Dasyhelea3,Dasyhelea4,Dasyhelea5,Dasyhelea6,Dasyhelea7,Dasyhelea8,Dasyhelea9,Corethrella,Stratiomyidae1,Stratiomyidae2,Dolichopodidae1,Dolichopodidae2,Bezzia pupa,Ephydridae larva1,Ephydridae larva2,Anuraeopsis,Bdelloidea1,Bdelloidea2,Bdelloidea3,Epiphanes1,Epiphanes2,Epiphanes3,Sinantherina,Rotifera1,Hexarthra,Asplanchna girodi,Rotifera2,Rotifera3,Brachionus,Lecane,Neothrix armata,Macrothrix1,Macrothrix2,Macrothrix3,Macrothrix spinosa,Macrothrix4,Macrothrix hardingi,Macrothrix breviseta,Camptocercus,Pleuroxus,Pleuroxus jugosus,Pleuroxus letourneuxi,Plurispina,Moina brachiata,Moina,Ephemeroporus,Ephemeroporus cf. barroisi,Daphnia jollyi,Daphnia magna,Daphnia pulicaria,Daphnia obtusa,Daphnia pulex,Daphnia longispina,Daphnia,Ceriodaphnia quadrangula,Ceriodaphnia dubla,Ceriodaphnia reticula,Ceriodaphnia,Alona elegans,Alona rectangula,Alona rigidicaudis,Alona diaphana,Alona 1,Alona2,Alona3,Alona4,Alona5,Chydorus sphaericus,Chydorus,Leberis1,Leberis2,Scapholeberis mucronata,Biapertura affinis,Simocephalus serrulatus,Simocephalus vetulus,Bosmina coregoni,Bosmina,Diaphanosoma excisum,Polyphemus pediculus,Cyclestheria hislopi,Caenestheriella mariae,Cyzicus tetracerus,Limnadia badia,Turbellaria1,Turbellaria2,Turbellaria4,Turbellaria5,Turbellaria6,Turbellaria7,Turbellaria8,Turbellaria9,Turbellaria10,Mesostoma1,Mesostoma2,Dugesiidae,Typhloplanidae,Neotyphloplanida,Dalyelliidae,Gieysztoria1,Gieysztoria2,Sarscypridopsis1,Sarscypridopsis2,Sarscypridopsis3,Sarscypridopsis gregoria,Eucypris virens,Eucypris,Isocypris priomena,Heterocypris,Heterocypris incongruens,Zonocypris,Cypridoidea,Cypretta1,Cypretta2,Cypridopsinae,Ramotha,Megalocypris,Limnocythere1,Limnocythere2,Bennelongia1,Bennelongia2,Candonocypris1,Candonocypris2,Candonocypris3,Cypricercus,Ilyodromus1,Ilyodromus2,Ostracoda1,Ostracoda2,Ostracoda3,Ostracoda4,Ostracoda5,Ostracoda6,Ostracoda7,Ostracoda8,Ostracoda9,Ostracoda10,Ostracoda11,Copepod,Harpacticoida1,Harpacticoida2,Harpacticoida3,Calanoida1,Calanoida2,Calanoida3,Calanoida4,Cyclopoida1,Cyclopoida2,Cyclopoida3,Cyclopoida4,Cyclopoida5,Cyclopoida6,Halicyclops1,Halicyclops2,Ectocyclops phaleratus,Diaptomidae,Paradiaptomus,Thermocyclops,Coleoptera1 L,Hemibidessus A,Celina A,Pachydrus L,Hydroporus LnA,Hydroporinae1 L,Hydroporinae2 L,Hydroporinae3 L,Hydroporinae4 L,Hydroporinae5 L,Hydroporinae6 L,Hydroporinae9 L,Hydroporinae10 LnA,Gyrinidae A,Nematoda1,Nematoda2,Nematoda3,Nematoda4,Nematoda5,Nematoda6,Nematoda7,Nematoda8,Nematoda9,Nematoda10,Triops australiensis,Triops cancriformis,Tanymastix stagnalis,Branchipus schaefferi,Streptocephalus purcelli,Branchipodopsis female,Branchipodopsis drakensbergensis,Brachipodopsis wolfi,Branchipodopsis cf browni1,Branchipodopsis cf browni2,Branchipodopsis cf browni3,Branchinella longirostris,Acari10,Acari1,Acari2,Acari3,Acari4,Acari5,Acari6,Acari7,Acari8,Acari9,Hydracarina1,Hydracarina2,Hydracarina3,Hydracarina4,Oribatida1,Oribatida3,Oribatida2,Oribatida4,Oribatida5,Oribatida6,Oribatida7,Oribatida8,Oribatida9,Oribatida10,Aquanothrus montanus,Prostigmata2,Sminthuridae1,Sminthuridae2,Sminthuridae3,Sminthuridae4,Sminthuridae5,Sminthuridae6,Sminthuridae7,Sminthuridae8,Sminthurus,Dicyrtoma,Hypogastruridae1,Hypogastruridae2,Hypogastruridae3,Isotomidae1,Isotomidae2,Isotoma1,Isotoma2,Entomobrya multifasciata,Poduridae,Tardigrada1,Tardigrada2,Tardigrada3,Hypsibius,Ramazzottius,Macrobiotus,Nerthra,Belostoma,Microvelia,Mesoveliidae1,Mesoveliidae4,Mesoveliidae2,Mesoveliidae3,Veliidae,Laccotrephes ater,Baetidae1,Cloeodes,Baetis,Caenis,Cloeon1,Cloeon2,Cloeon dipterum,Anisops sardea,Anisops1,Anisops2,Tenagobia,Agraptocorixa,Corixidae1,Corixidae2,Corixidae3,Corixidae4,Buenoa,Notonecta1,Notonecta2,Hydrocanthus1 A,Hydrocanthus2 A,Hydrocanthus3 A,Hydrocanthus L,Limnocoris,Micronectidae1,Micronectidae2,Hydroglyphus1 A,Hydroglyphus2 A,Hydroglyphus3 A,Hydroglyphus4 A,Hygrobia hermanni,Lestes,Coenagrionidae2,Coenagrionidae1,Telebasis,Tramea,Miathyria,Nephepeltia,Orthemis,Anatya,Anax,Sympetrum fonscolombii,Anax imperator,Erythrodiplax,Pantala,Crocothemis divisa,Hemicordulia tau,Libellulidae2,Libellulidae1,Libellulidae3,Diaphanosoma,Scirtidae1 L,Elodes L,Helicopsyche,Triplectides australis,Planorbidae1,Planorbidae2,Gastropoda1,Gastropoda2,Gastropoda3,Chaetogaster,Bulinus,Hydrovatus A,Hydraena A,Hydroscapha A,Enochrus A,Tropisternus A,Hydrophilus1 L,Hydrophilus2 L,Hydrophilus3 L,Phaenonotum A,Berosus1 A,Berosus2 A,Berosus3 A,Berosus4 A,Berosus larva1,Berosus larva2,Hydrochara L,Laccophilus1 A,Laccophilus2 A,Laccophilus5 A,Laccophilus4 A,Laccophilus8 A,Laccophilus3 A,Laccophilus6 A,Laccophilus7 L,Cybister L,Rhantus1 A,Rhantus2 A,Allodessus LnA,Paroster1 L,Paroster2 LnA,Sternopriscus L,Limnichidae A,Dytiscidae1 L,Dytiscidae2 A,Dytiscidae3 A,Dytiscidae4 A,Dytiscidae5 A,Dytiscidae6 A,Dytiscidae L1,Dytiscidae L2,Agabus bipustulatus A,Gerridae,Gerris gibbifer,Elminae A,Laccocoris,Pleidae2,Arrenurus,Ranatra,Orthetrum,Crambidae1,Pyralidae1,Pyralidae2,Argyroneta,Oligochaeta1,Oligochaeta2,Oligochaeta3,Oligochaeta4,Oligochaeta5,Oligochaeta6,Nais,Aeolosomata1,Aeolosomata2,Aeolosomata3,Lumbriculidae2,Lumbriculidae,Dero,Hirudinea1,Hirudinea2,Amphipoda,Isopoda,Cardiidae
KOR,Kor11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03467542530173506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026144604,0,0,0,0,0,0,0,0,0,0.010433391902326991,0,0,0,0,0.014597678451273027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.027760000000004e-4,0,0,0,1.7586923215449527e-4,0,0,0,0,0,0,0,0,0,0.002776513438461175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03731824234172351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058715659367531065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,Kor12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12155768560119821,0,0,0,0,0,0,0,0,0,0.0024768160929810757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3908352659025686e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.555288233887253e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.264640000000003e-4,0,0,0,0.011456624266064263,0,0,0,0,0,0,0,0,0,0.006875176133332433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056104502171428566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008387951338218723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,Kor13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008668856325433766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797.7164676871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.847077849256379e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4739200000000007e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5082606472099807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,Kor14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03467542530173506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33589481083334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018727374027579869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.714867999999999e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.847077849256379e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004679696000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011707683871913259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022018372262824146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,Kor15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5527113976251625,0,0,0,0,0,0,0,0,0,0.011558475100578355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.081003863266668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7964886666666667e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001007178666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025297122439312928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.566367905935557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,Kor16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007430448278943228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016234176000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025087894011242696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12581927007328084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,Kor17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.489081648614678,0,0,0,0,0,0,0,0,0,0.03467542530173506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010317440000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1236809096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.049546705607671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,Kor18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6936715754416203,0,0,0,0,0,0,0,0,0,0.05653601951369847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0439652173913054e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028972314140464434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1589274048695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,Kor19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8424000000000007e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490914394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.211023357694488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,Kor20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03467542530173506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012584198999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038321920000000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04812623293332703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3200466672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5394565620587715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,Kor21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8509037992083877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016179969358213562,0,0,0,0,0,0,0,0,0,0.009255044794870583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052684577423609665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21284426520730007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02426380307828191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
